source,target,rep,ratio,baseline,standard,weighted
Jordan,California,19,0.2,0.6120923913043478,0.49728260869565216,0.5305706521739131
Florida,India,0,0.05,0.7578253578050457,0.7562576821316223,0.7501601529134809
Florida,India,0,0.1,0.7630439990833524,0.7607107143601175,0.7849563029936877
Florida,India,0,0.2,0.7871906314451782,0.7753979083769088,0.7890799150017708
Florida,India,1,0.05,0.7174118202194173,0.7005878233718773,0.7121008285247441
Florida,India,1,0.1,0.7315288678501778,0.7073344895700255,0.7235598703877074
Florida,India,1,0.2,0.7353803407970001,0.7103426292420794,0.7278995228641204
Florida,India,2,0.05,0.7372995721400014,0.6960861331275865,0.7201781580977765
Florida,India,2,0.1,0.7453980500806622,0.7187290453812163,0.7312730588482851
Florida,India,2,0.2,0.7586224310864839,0.7237651679876552,0.7421196605176404
Florida,India,3,0.05,0.7246388590584354,0.7116228625332761,0.7375256149588695
Florida,India,3,0.1,0.7691882356389683,0.7420183921400382,0.7632405021464602
Florida,India,3,0.2,0.7639813040778748,0.7416613149500758,0.7503457519805793
Florida,India,4,0.05,0.7253249160676403,0.7227322815184033,0.6969243681901506
Florida,India,4,0.1,0.7557117773063377,0.74304211035818,0.7476017486766493
Florida,India,4,0.2,0.7652828983955017,0.7449975283722271,0.7517301394410002
Florida,India,5,0.05,0.7347922292229223,0.70742314616077,0.7396100186941771
Florida,India,5,0.1,0.7615179787209491,0.748509947148561,0.749939417018625
Florida,India,5,0.2,0.7610217752544485,0.7465453276096841,0.7575714302199451
Florida,India,6,0.05,0.7014481567651909,0.6828783781532669,0.704538261212387
Florida,India,6,0.1,0.7406283490013382,0.7113376015458851,0.7373744384783248
Florida,India,6,0.2,0.7578737971358924,0.7351658328289586,0.7508398531853341
Florida,India,7,0.05,0.7274815285051756,0.7130481934084537,0.7077315769983601
Florida,India,7,0.1,0.7554018468555843,0.7276328860204435,0.7401544140553822
Florida,India,7,0.2,0.765647134199745,0.733797398414126,0.7449816901491239
Florida,India,8,0.05,0.7261274690427539,0.7221831418394578,0.7137962125526189
Florida,India,8,0.1,0.755447526211771,0.7354495360600275,0.7449725879029466
Florida,India,8,0.2,0.7604958742281624,0.7410952556415324,0.7465302203017006
Florida,India,9,0.05,0.7521413937664682,0.7158849609649992,0.7397786340479454
Florida,India,9,0.1,0.7631148695050012,0.7308625054235233,0.740808744299913
Florida,India,9,0.2,0.7677036730542123,0.7366538226141526,0.7451877903919591
Florida,India,10,0.05,0.7678834188862238,0.7496959421625999,0.7587434533157279
Florida,India,10,0.1,0.7779948069265287,0.7590794144379943,0.7638662093428444
Florida,India,10,0.2,0.7840173658043664,0.7616616272498327,0.7685188802337665
Florida,India,11,0.05,0.7579297622301175,0.7384367313473627,0.7608882208253621
Florida,India,11,0.1,0.7720073790653184,0.7400273298715496,0.763554249795026
Florida,India,11,0.2,0.7776455315660017,0.756829734900246,0.7666671221645258
Florida,India,12,0.05,0.7468342207260974,0.7152354384882582,0.7549213416842133
Florida,India,12,0.1,0.745745208749648,0.7372141678848759,0.740809785014015
Florida,India,12,0.2,0.7664927645078659,0.7399541327468047,0.7515362847524912
Florida,India,13,0.05,0.7473114535837537,0.7180389557214998,0.7381476952730048
Florida,India,13,0.1,0.7440707141325208,0.7280912364945978,0.7521774371001301
Florida,India,13,0.2,0.7590377218172651,0.7386476632416308,0.7511301504360445
Florida,India,14,0.05,0.7635265331954545,0.7280933733407924,0.7534568591884363
Florida,India,14,0.1,0.7642851492086095,0.7369325919521719,0.7440737538637147
Florida,India,14,0.2,0.7763071646126114,0.7550786304791289,0.7611221301146541
Florida,India,15,0.05,0.7449647408479744,0.7297465508543353,0.7399377070035753
Florida,India,15,0.1,0.7732241560834375,0.754820030269132,0.7551613805356321
Florida,India,15,0.2,0.7825393169704546,0.7580224167050514,0.7685083130442412
Florida,India,16,0.05,0.7557833549349986,0.7537520619771415,0.7605209928910883
Florida,India,16,0.1,0.7759170888810337,0.7700306350889596,0.7700220435175367
Florida,India,16,0.2,0.7865424079965437,0.7680422999882173,0.7781975374101567
Florida,India,17,0.05,0.7673475703304686,0.7447752073788312,0.7759902126108359
Florida,India,17,0.1,0.7786271954094732,0.7604410619264792,0.7620801611300081
Florida,India,17,0.2,0.8003026432769396,0.7807488454185211,0.7879608819140482
Florida,India,18,0.05,0.7158931590449878,0.6877718960042885,0.7286258814069523
Florida,India,18,0.1,0.7516391076656632,0.712890705537916,0.7395558430580182
Florida,India,18,0.2,0.7737477320522865,0.7333589336522205,0.7545706878066883
Florida,India,19,0.05,0.7523736110605596,0.7389625785787451,0.7386116065161213
Florida,India,19,0.1,0.7625388019113678,0.7391458639892264,0.7524841022654597
Florida,India,19,0.2,0.7748878189296132,0.7416026684275931,0.7649670086261133
Florida,Jordan,0,0.05,0.31756756756756754,0.5,0.8108108108108109
Florida,Jordan,0,0.1,0.7905405405405406,0.8040540540540541,0.8040540540540541
Florida,Jordan,0,0.2,0.8783783783783784,0.8040540540540541,0.8040540540540541
Florida,Jordan,1,0.05,0.5,0.7131147540983607,0.7131147540983607
Florida,Jordan,1,0.1,0.5819672131147541,0.7377049180327869,0.7377049180327869
Florida,Jordan,1,0.2,0.5983606557377049,0.6065573770491803,0.6065573770491803
Florida,Jordan,2,0.05,0.2222222222222222,0.2777777777777778,0.2222222222222222
Florida,Jordan,2,0.1,0.8611111111111112,0.8888888888888888,0.8888888888888888
Florida,Jordan,2,0.2,0.7777777777777778,0.7777777777777778,0.8333333333333334
Florida,Jordan,3,0.05,0.5,0.4915254237288136,0.4915254237288136
Florida,Jordan,3,0.1,0.1694915254237288,0.23728813559322035,0.23728813559322035
Florida,Jordan,3,0.2,0.7542372881355932,0.6440677966101694,0.6440677966101694
Florida,Jordan,4,0.05,0.22043010752688172,0.3763440860215054,0.6559139784946236
Florida,Jordan,4,0.1,0.23118279569892472,0.3870967741935484,0.3870967741935484
Florida,Jordan,4,0.2,0.7526881720430108,0.7204301075268817,0.7634408602150538
Florida,Jordan,5,0.05,0.4014084507042254,0.29577464788732394,0.2676056338028169
Florida,Jordan,5,0.1,0.5,0.676056338028169,0.5352112676056338
Florida,Jordan,5,0.2,0.9084507042253521,0.9295774647887324,0.7605633802816901
Florida,Jordan,6,0.05,0.7666666666666667,0.7777777777777778,0.8222222222222222
Florida,Jordan,6,0.1,0.5444444444444444,0.4888888888888889,0.4444444444444444
Florida,Jordan,6,0.2,0.26666666666666666,0.7777777777777778,0.5111111111111111
Florida,Jordan,7,0.05,0.9318181818181818,0.9090909090909091,0.9090909090909091
Florida,Jordan,7,0.1,1.0,0.9090909090909091,0.9090909090909091
Florida,Jordan,7,0.2,1.0,1.0,0.9545454545454546
Florida,Jordan,8,0.05,0.6224489795918368,0.6938775510204082,0.6938775510204082
Florida,Jordan,8,0.1,0.7857142857142857,0.7346938775510204,0.7142857142857143
Florida,Jordan,8,0.2,0.8979591836734694,0.6530612244897959,0.673469387755102
Florida,Jordan,9,0.05,0.6444444444444445,0.5944444444444444,0.5944444444444444
Florida,Jordan,9,0.1,0.7555555555555555,0.6222222222222222,0.6222222222222222
Florida,Jordan,9,0.2,0.7888888888888889,0.6277777777777778,0.6277777777777778
Florida,Jordan,10,0.05,0.6219512195121951,0.5975609756097561,0.5975609756097561
Florida,Jordan,10,0.1,0.35365853658536583,0.5975609756097561,0.5975609756097561
Florida,Jordan,10,0.2,0.7560975609756098,0.9024390243902439,0.9024390243902439
Florida,Jordan,11,0.05,0.717741935483871,0.6612903225806451,0.6612903225806451
Florida,Jordan,11,0.1,0.7741935483870968,0.7580645161290323,0.7580645161290323
Florida,Jordan,11,0.2,0.7983870967741935,0.8064516129032258,0.8225806451612904
Florida,Jordan,12,0.05,0.8947368421052632,0.9539473684210527,0.9276315789473685
Florida,Jordan,12,0.1,0.9078947368421053,0.9539473684210527,0.9539473684210527
Florida,Jordan,12,0.2,0.8289473684210527,0.8421052631578947,0.8157894736842105
Florida,Jordan,13,0.05,0.8666666666666667,0.8444444444444444,0.8444444444444444
Florida,Jordan,13,0.1,0.8555555555555555,0.8666666666666667,0.8888888888888888
Florida,Jordan,13,0.2,0.8444444444444444,0.8666666666666667,0.8888888888888888
Florida,Jordan,14,0.05,0.76,1.0,1.0
Florida,Jordan,14,0.1,0.74,1.0,0.76
Florida,Jordan,14,0.2,1.0,1.0,0.6
Florida,Jordan,15,0.05,0.6904761904761905,0.8253968253968254,0.746031746031746
Florida,Jordan,15,0.1,0.8095238095238095,0.8095238095238095,0.8095238095238095
Florida,Jordan,15,0.2,0.746031746031746,0.8412698412698413,0.7777777777777778
Florida,Jordan,16,0.05,0.6904761904761905,0.5238095238095238,0.5238095238095238
Florida,Jordan,16,0.1,0.7380952380952381,0.6666666666666666,0.7142857142857143
Florida,Jordan,16,0.2,0.40476190476190477,0.4523809523809524,0.5238095238095238
Florida,Jordan,17,0.05,0.45161290322580644,0.532258064516129,0.532258064516129
Florida,Jordan,17,0.1,0.8387096774193549,0.5806451612903226,0.5806451612903226
Florida,Jordan,17,0.2,0.7419354838709677,0.5645161290322581,0.7258064516129032
Florida,Jordan,18,0.05,0.7,0.23333333333333334,0.3333333333333333
Florida,Jordan,18,0.1,0.26666666666666666,0.23333333333333334,0.23333333333333334
Florida,Jordan,18,0.2,0.48333333333333334,0.16666666666666666,0.16666666666666666
Florida,Jordan,19,0.05,0.5,0.7764705882352941,0.7764705882352941
Florida,Jordan,19,0.1,0.7529411764705882,0.8176470588235294,0.8176470588235294
Florida,Jordan,19,0.2,0.7,0.4647058823529412,0.7235294117647059
Florida,California,0,0.05,0.5473684210526316,0.5105263157894737,0.5210526315789473
Florida,California,0,0.1,0.5570175438596491,0.5017543859649123,0.3543859649122807
Florida,California,0,0.2,0.6394736842105263,0.41754385964912283,0.4649122807017544
Florida,California,1,0.05,0.9338422391857506,0.9414758269720102,0.9491094147582697
Florida,California,1,0.1,0.9020356234096693,0.910941475826972,0.9083969465648855
Florida,California,1,0.2,0.8002544529262087,0.7964376590330788,0.8244274809160306
Florida,California,2,0.05,0.9186507936507936,0.7658730158730159,0.7261904761904762
Florida,California,2,0.1,0.8293650793650794,0.8134920634920635,0.8571428571428571
Florida,California,2,0.2,0.7003968253968254,0.5813492063492064,0.7063492063492064
Florida,California,3,0.05,0.7960199004975125,0.8482587064676617,0.8407960199004975
Florida,California,3,0.1,0.746268656716418,0.845771144278607,0.8557213930348259
Florida,California,3,0.2,0.7997512437810945,0.8880597014925373,0.8731343283582089
Florida,California,4,0.05,0.4149305555555556,0.53125,0.53125
Florida,California,4,0.1,0.6180555555555556,0.5625,0.6423611111111112
Florida,California,4,0.2,0.2864583333333333,0.5798611111111112,0.5625
Florida,California,5,0.05,0.5295823665893271,0.5121809744779582,0.5121809744779582
Florida,California,5,0.1,0.70707656612529,0.5864269141531323,0.6490719257540604
Florida,California,5,0.2,0.6165893271461717,0.6908352668213457,0.6455916473317865
Florida,California,6,0.05,0.5622923588039868,0.5016611295681063,0.8430232558139535
Florida,California,6,0.1,0.5249169435215947,0.5,0.5996677740863787
Florida,California,6,0.2,0.8181063122923588,0.7657807308970099,0.7799003322259136
Florida,California,7,0.05,0.5176565008025682,0.6147672552166934,0.5441412520064205
Florida,California,7,0.1,0.5272873194221509,0.5569823434991974,0.5489566613162119
Florida,California,7,0.2,0.6749598715890851,0.673354735152488,0.7006420545746388
Florida,California,8,0.05,0.9087982832618026,0.8701716738197425,0.8379828326180258
Florida,California,8,0.1,0.5,0.44849785407725323,0.6341201716738197
Florida,California,8,0.2,0.6351931330472103,0.5053648068669528,0.740343347639485
Florida,California,9,0.05,0.6920955882352942,0.7352941176470589,0.7352941176470589
Florida,California,9,0.1,0.6305147058823529,0.7426470588235294,0.7536764705882353
Florida,California,9,0.2,0.46047794117647056,0.4852941176470588,0.4954044117647059
Florida,California,10,0.05,0.5795019157088123,0.5344827586206896,0.5344827586206896
Florida,California,10,0.1,0.7442528735632183,0.6063218390804598,0.5201149425287356
Florida,California,10,0.2,0.5363984674329502,0.5086206896551724,0.3553639846743295
Florida,California,11,0.05,0.6509090909090909,0.7527272727272727,0.7745454545454545
Florida,California,11,0.1,0.6290909090909091,0.7581818181818182,0.7545454545454545
Florida,California,11,0.2,0.7836363636363637,0.7581818181818182,0.7509090909090909
Florida,California,12,0.05,0.4020061728395062,0.4498456790123457,0.4637345679012346
Florida,California,12,0.1,0.5339506172839507,0.658179012345679,0.7075617283950617
Florida,California,12,0.2,0.48996913580246915,0.5655864197530864,0.5007716049382716
Florida,California,13,0.05,0.8017142857142857,0.8514285714285714,0.8594285714285714
Florida,California,13,0.1,0.6257142857142857,0.5702857142857143,0.5748571428571428
Florida,California,13,0.2,0.8417142857142857,0.4554285714285714,0.4188571428571429
Florida,California,14,0.05,0.40795454545454546,0.3977272727272727,0.3977272727272727
Florida,California,14,0.1,0.4784090909090909,0.3840909090909091,0.3886363636363636
Florida,California,14,0.2,0.41704545454545455,0.42045454545454547,0.3977272727272727
Florida,California,15,0.05,0.5,0.32967032967032966,0.32967032967032966
Florida,California,15,0.1,0.39316239316239315,0.49572649572649574,0.5811965811965812
Florida,California,15,0.2,0.3974358974358974,0.3553113553113553,0.5238095238095238
Florida,California,16,0.05,0.4092558983666062,0.2958257713248639,0.4010889292196007
Florida,California,16,0.1,0.3856624319419238,0.40199637023593465,0.4419237749546279
Florida,California,16,0.2,0.6424682395644283,0.5807622504537205,0.5607985480943739
Florida,California,17,0.05,0.5905587668593449,0.4638728323699422,0.4638728323699422
Florida,California,17,0.1,0.5327552986512524,0.7413294797687862,0.7928709055876686
Florida,California,17,0.2,0.6772639691714836,0.6575144508670521,0.7341040462427746
Florida,California,18,0.05,0.6079943899018233,0.4943899018232819,0.4943899018232819
Florida,California,18,0.1,0.6451612903225806,0.47054698457223,0.49158485273492286
Florida,California,18,0.2,0.4396914446002805,0.43478260869565216,0.7068723702664796
Florida,California,19,0.05,0.671875,0.5645380434782609,0.5672554347826086
Florida,California,19,0.1,0.704483695652174,0.6025815217391305,0.515625
Florida,California,19,0.2,0.6120923913043478,0.5658967391304348,0.5726902173913043
California,India,0,0.05,0.7578253578050457,0.7400275515093435,0.7435027395262599
California,India,0,0.1,0.7630439990833524,0.7553371283931585,0.7561522155788422
California,India,0,0.2,0.7871906314451782,0.7603760859148768,0.7717391304347826
California,India,1,0.05,0.7174118202194173,0.7104367512593526,0.7153649800837811
California,India,1,0.1,0.7315288678501778,0.7245023455206705,0.7171169045652943
California,India,1,0.2,0.7353803407970001,0.7215720133828959,0.7218995580030069
California,India,2,0.05,0.7372995721400014,0.7393126183629094,0.7408893876692151
California,India,2,0.1,0.7453980500806622,0.7456239040471347,0.7444258960510627
California,India,2,0.2,0.7586224310864839,0.7437876131023357,0.7444034509363822
California,India,3,0.05,0.7246388590584354,0.7536234008138162,0.7542376268756545
California,India,3,0.1,0.7691882356389683,0.7672056578081323,0.77532116961433
California,India,3,0.2,0.7639813040778748,0.7516381582278312,0.763215186972545
California,India,4,0.05,0.7253249160676403,0.7232999835224815,0.71110533253692
California,India,4,0.1,0.7557117773063377,0.7455909764989392,0.7355396902226524
California,India,4,0.2,0.7652828983955017,0.7564223702910342,0.7425915532120863
California,India,5,0.05,0.7347922292229223,0.7302888942740428,0.7432262457014932
California,India,5,0.1,0.7615179787209491,0.7473502157908098,0.7466390869856216
California,India,5,0.2,0.7610217752544485,0.7515679452560641,0.7570478201666321
California,India,6,0.05,0.7014481567651909,0.7062221321443048,0.702986268053373
California,India,6,0.1,0.7406283490013382,0.729145265449134,0.733792915803677
California,India,6,0.2,0.7578737971358924,0.7528721590751343,0.74823700240434
California,India,7,0.05,0.7274815285051756,0.743706172447642,0.7243353494742163
California,India,7,0.1,0.7554018468555843,0.7529610232355828,0.7442146161397074
California,India,7,0.2,0.765647134199745,0.758570068243136,0.7529228164841559
California,India,8,0.05,0.7261274690427539,0.740869147712681,0.7333140722875423
California,India,8,0.1,0.755447526211771,0.7525807009904085,0.7463571500351723
California,India,8,0.2,0.7604958742281624,0.7574671445639187,0.752410422179792
California,India,9,0.05,0.7521413937664682,0.7269762456863236,0.7289416443260608
California,India,9,0.1,0.7631148695050012,0.7591610851069333,0.7423689949744412
California,India,9,0.2,0.7677036730542123,0.7691892155933119,0.756531933417811
California,India,10,0.05,0.7678834188862238,0.747792162469757,0.7672596771127137
California,India,10,0.1,0.7779948069265287,0.762218958103825,0.7582160724842633
California,India,10,0.2,0.7840173658043664,0.7703119750607464,0.7682141713089201
California,India,11,0.05,0.7579297622301175,0.7399029789559989,0.7567887400929215
California,India,11,0.1,0.7720073790653184,0.7526141022137196,0.7568160699644711
California,India,11,0.2,0.7776455315660017,0.7576345996173818,0.7644069417873736
California,India,12,0.05,0.7468342207260974,0.720321070772367,0.7567694432895672
California,India,12,0.1,0.745745208749648,0.7443222509823907,0.7449204028807854
California,India,12,0.2,0.7664927645078659,0.7547604039537036,0.7541689577940802
California,India,13,0.05,0.7473114535837537,0.7497945814056481,0.7488197135002493
California,India,13,0.1,0.7440707141325208,0.7456123980914872,0.7459828478955387
California,India,13,0.2,0.7590377218172651,0.7492946134370222,0.7388092127802397
California,India,14,0.05,0.7635265331954545,0.7387662671571535,0.7461956183921296
California,India,14,0.1,0.7642851492086095,0.7448238937202981,0.74568281091955
California,India,14,0.2,0.7763071646126114,0.7464908711793724,0.7423432052303537
California,India,15,0.05,0.7449647408479744,0.7252966594283959,0.7410083678796253
California,India,15,0.1,0.7732241560834375,0.7610191704503082,0.7703041718760282
California,India,15,0.2,0.7825393169704546,0.7694569651904981,0.7769022394770898
California,India,16,0.05,0.7557833549349986,0.7391255253132242,0.7514016535092887
California,India,16,0.1,0.7759170888810337,0.7583841463414634,0.755545245669848
California,India,16,0.2,0.7865424079965437,0.7616648992576882,0.7638177015828129
California,India,17,0.05,0.7673475703304686,0.7578119468040188,0.7577319587628866
California,India,17,0.1,0.7786271954094732,0.7626859721956324,0.7575824729155247
California,India,17,0.2,0.8003026432769396,0.7744074984199084,0.776737641847645
California,India,18,0.05,0.7158931590449878,0.7356088408725413,0.746351954558575
California,India,18,0.1,0.7516391076656632,0.7518027607108985,0.7662184033648097
California,India,18,0.2,0.7737477320522865,0.7561788689126222,0.7679979691559111
California,India,19,0.05,0.7523736110605596,0.7430832505732544,0.7356543419143836
California,India,19,0.1,0.7625388019113678,0.7369997348211083,0.7505589555071416
California,India,19,0.2,0.7748878189296132,0.7483933278910999,0.7590342808712427
California,Jordan,0,0.05,0.31756756756756754,0.9256756756756757,0.9662162162162162
California,Jordan,0,0.1,0.7905405405405406,0.9459459459459459,0.9459459459459459
California,Jordan,0,0.2,0.8783783783783784,0.8108108108108109,0.9459459459459459
California,Jordan,1,0.05,0.5,0.8442622950819673,0.8442622950819673
California,Jordan,1,0.1,0.5819672131147541,0.8032786885245902,0.8032786885245902
California,Jordan,1,0.2,0.5983606557377049,0.8852459016393442,0.9016393442622951
California,Jordan,2,0.05,0.2222222222222222,0.7222222222222222,0.7222222222222222
California,Jordan,2,0.1,0.8611111111111112,0.8333333333333334,0.8333333333333334
California,Jordan,2,0.2,0.7777777777777778,0.7777777777777778,0.7777777777777778
California,Jordan,3,0.05,0.5,0.9322033898305084,0.9322033898305084
California,Jordan,3,0.1,0.1694915254237288,0.9152542372881356,0.9152542372881356
California,Jordan,3,0.2,0.7542372881355932,0.8983050847457628,0.711864406779661
California,Jordan,4,0.05,0.22043010752688172,0.8602150537634409,0.8602150537634409
California,Jordan,4,0.1,0.23118279569892472,0.8494623655913979,0.8494623655913979
California,Jordan,4,0.2,0.7526881720430108,0.9032258064516129,0.9139784946236559
California,Jordan,5,0.05,0.4014084507042254,0.7746478873239436,0.7746478873239436
California,Jordan,5,0.1,0.5,0.9014084507042254,0.6901408450704225
California,Jordan,5,0.2,0.9084507042253521,0.9577464788732394,0.9436619718309859
California,Jordan,6,0.05,0.7666666666666667,0.8666666666666667,0.8666666666666667
California,Jordan,6,0.1,0.5444444444444444,0.9111111111111111,0.8888888888888888
California,Jordan,6,0.2,0.26666666666666666,0.8,0.8444444444444444
California,Jordan,7,0.05,0.9318181818181818,1.0,1.0
California,Jordan,7,0.1,1.0,1.0,1.0
California,Jordan,7,0.2,1.0,1.0,1.0
California,Jordan,8,0.05,0.6224489795918368,0.7142857142857143,0.7142857142857143
California,Jordan,8,0.1,0.7857142857142857,0.7755102040816326,0.7755102040816326
California,Jordan,8,0.2,0.8979591836734694,0.7755102040816326,0.6530612244897959
California,Jordan,9,0.05,0.6444444444444445,0.8722222222222222,0.8722222222222222
California,Jordan,9,0.1,0.7555555555555555,0.8666666666666667,0.8666666666666667
California,Jordan,9,0.2,0.7888888888888889,0.9166666666666666,0.9166666666666666
California,Jordan,10,0.05,0.6219512195121951,0.8536585365853658,0.8536585365853658
California,Jordan,10,0.1,0.35365853658536583,0.8536585365853658,0.8536585365853658
California,Jordan,10,0.2,0.7560975609756098,0.8536585365853658,0.8536585365853658
California,Jordan,11,0.05,0.717741935483871,0.9354838709677419,0.9354838709677419
California,Jordan,11,0.1,0.7741935483870968,0.9516129032258065,0.9516129032258065
California,Jordan,11,0.2,0.7983870967741935,0.9354838709677419,0.8709677419354839
California,Jordan,12,0.05,0.8947368421052632,0.8618421052631579,0.8618421052631579
California,Jordan,12,0.1,0.9078947368421053,0.9013157894736842,0.9013157894736842
California,Jordan,12,0.2,0.8289473684210527,0.881578947368421,0.8026315789473685
California,Jordan,13,0.05,0.8666666666666667,0.9333333333333333,0.9111111111111111
California,Jordan,13,0.1,0.8555555555555555,0.9333333333333333,0.9111111111111111
California,Jordan,13,0.2,0.8444444444444444,0.9555555555555556,0.9555555555555556
California,Jordan,14,0.05,0.76,0.72,0.72
California,Jordan,14,0.1,0.74,0.84,0.84
California,Jordan,14,0.2,1.0,0.56,0.56
California,Jordan,15,0.05,0.6904761904761905,0.8095238095238095,0.8095238095238095
California,Jordan,15,0.1,0.8095238095238095,0.8253968253968254,0.7301587301587301
California,Jordan,15,0.2,0.746031746031746,0.7619047619047619,0.7936507936507936
California,Jordan,16,0.05,0.6904761904761905,0.7619047619047619,0.7619047619047619
California,Jordan,16,0.1,0.7380952380952381,0.7619047619047619,0.7142857142857143
California,Jordan,16,0.2,0.40476190476190477,0.6190476190476191,0.8095238095238095
California,Jordan,17,0.05,0.45161290322580644,0.8709677419354839,0.8709677419354839
California,Jordan,17,0.1,0.8387096774193549,0.8548387096774194,0.8548387096774194
California,Jordan,17,0.2,0.7419354838709677,0.8064516129032258,0.8064516129032258
California,Jordan,18,0.05,0.7,0.8333333333333334,0.8333333333333334
California,Jordan,18,0.1,0.26666666666666666,0.4666666666666667,0.8
California,Jordan,18,0.2,0.48333333333333334,0.7666666666666667,0.8333333333333334
California,Jordan,19,0.05,0.5,0.788235294117647,0.788235294117647
California,Jordan,19,0.1,0.7529411764705882,0.7941176470588235,0.7941176470588235
California,Jordan,19,0.2,0.7,0.8117647058823529,0.7352941176470589
California,Florida,0,0.05,0.592741935483871,0.6028225806451613,0.6209677419354839
California,Florida,0,0.1,0.5463709677419355,0.5907258064516129,0.5443548387096774
California,Florida,0,0.2,0.3911290322580645,0.4596774193548387,0.6088709677419355
California,Florida,1,0.05,0.41967871485943775,0.39558232931726905,0.40763052208835343
California,Florida,1,0.1,0.6124497991967871,0.42771084337349397,0.4738955823293173
California,Florida,1,0.2,0.4497991967871486,0.4497991967871486,0.4819277108433735
California,Florida,2,0.05,0.47155688622754494,0.5269461077844312,0.5389221556886228
California,Florida,2,0.1,0.5793413173652695,0.5568862275449101,0.5973053892215568
California,Florida,2,0.2,0.44011976047904194,0.5209580838323353,0.47754491017964074
California,Florida,3,0.05,0.6166666666666667,0.5555555555555556,0.5296296296296297
California,Florida,3,0.1,0.6092592592592593,0.5259259259259259,0.5259259259259259
California,Florida,3,0.2,0.562962962962963,0.45185185185185184,0.45185185185185184
California,Florida,4,0.05,0.5,0.7223756906077348,0.7223756906077348
California,Florida,4,0.1,0.5082872928176796,0.6477900552486188,0.6270718232044199
California,Florida,4,0.2,0.3301104972375691,0.6201657458563536,0.5538674033149171
California,Florida,5,0.05,0.6277372262773723,0.6788321167883211,0.6715328467153284
California,Florida,5,0.1,0.791970802919708,0.7408759124087592,0.7846715328467153
California,Florida,5,0.2,0.5437956204379562,0.5291970802919708,0.39416058394160586
California,Florida,6,0.05,0.5523255813953488,0.37790697674418605,0.37209302325581395
California,Florida,6,0.1,0.6947674418604651,0.5116279069767442,0.5116279069767442
California,Florida,6,0.2,0.6686046511627907,0.5174418604651163,0.5668604651162791
California,Florida,7,0.05,0.5163934426229508,0.6120218579234973,0.48633879781420764
California,Florida,7,0.1,0.6939890710382514,0.73224043715847,0.7377049180327869
California,Florida,7,0.2,0.6502732240437158,0.6939890710382514,0.7650273224043715
California,Florida,8,0.05,0.7364864864864865,0.6936936936936937,0.6621621621621622
California,Florida,8,0.1,0.7072072072072072,0.7162162162162162,0.6891891891891891
California,Florida,8,0.2,0.5653153153153153,0.5900900900900901,0.6261261261261262
California,Florida,9,0.05,0.5047770700636943,0.6671974522292994,0.6767515923566879
California,Florida,9,0.1,0.6544585987261147,0.5143312101910829,0.4872611464968153
California,Florida,9,0.2,0.6162420382165605,0.5493630573248408,0.5318471337579618
California,Florida,10,0.05,0.6076158940397351,0.41721854304635764,0.41721854304635764
California,Florida,10,0.1,0.6125827814569537,0.38079470198675497,0.3973509933774834
California,Florida,10,0.2,0.46192052980132453,0.3443708609271523,0.3841059602649007
California,Florida,11,0.05,0.4939467312348668,0.40556900726392253,0.40556900726392253
California,Florida,11,0.1,0.5447941888619855,0.45036319612590797,0.44552058111380144
California,Florida,11,0.2,0.6537530266343826,0.5072639225181598,0.4975786924939467
California,Florida,12,0.05,0.5082508250825083,0.5115511551155115,0.5115511551155115
California,Florida,12,0.1,0.5,0.6204620462046204,0.44224422442244227
California,Florida,12,0.2,0.6584158415841584,0.7128712871287128,0.6831683168316832
California,Florida,13,0.05,0.5862068965517241,0.3505747126436782,0.41522988505747127
California,Florida,13,0.1,0.6767241379310345,0.47844827586206895,0.4468390804597701
California,Florida,13,0.2,0.7097701149425287,0.5948275862068966,0.6637931034482759
California,Florida,14,0.05,0.6116504854368932,0.6634304207119741,0.686084142394822
California,Florida,14,0.1,0.5,0.6343042071197411,0.6148867313915858
California,Florida,14,0.2,0.580906148867314,0.6731391585760518,0.6893203883495146
California,Florida,15,0.05,0.6331269349845201,0.3653250773993808,0.28173374613003094
California,Florida,15,0.1,0.6145510835913313,0.42724458204334365,0.3591331269349845
California,Florida,15,0.2,0.3978328173374613,0.4179566563467492,0.43962848297213625
California,Florida,16,0.05,0.38976377952755903,0.42913385826771655,0.37401574803149606
California,Florida,16,0.1,0.4704724409448819,0.3464566929133858,0.4921259842519685
California,Florida,16,0.2,0.4507874015748031,0.4409448818897638,0.4409448818897638
California,Florida,17,0.05,0.5636942675159236,0.5111464968152867,0.4028662420382166
California,Florida,17,0.1,0.5270700636942676,0.48089171974522293,0.47770700636942676
California,Florida,17,0.2,0.6353503184713376,0.4856687898089172,0.6098726114649682
California,Florida,18,0.05,0.5463576158940397,0.42218543046357615,0.4917218543046358
California,Florida,18,0.1,0.7185430463576159,0.5413907284768212,0.5314569536423841
California,Florida,18,0.2,0.5264900662251656,0.48841059602649006,0.5016556291390728
California,Florida,19,0.05,0.8197969543147208,0.6142131979695431,0.6142131979695431
California,Florida,19,0.1,0.7614213197969543,0.6548223350253807,0.7055837563451777
California,Florida,19,0.2,0.7842639593908629,0.7106598984771574,0.7868020304568528
